,Alpha Only (≥2),"Alpha+PCA (≥2,top30%)","Alpha+PCA (≥2,top50%)",Alpha Only (≥3),JP Equal-Weight B&H
2017-12-07,0.007486740750861838,0.008763501151812923,0.006594217216289861,0.004529712760849183,0.007524673629547255
2017-12-08,0.012923427701211295,0.010964631527180604,0.010042392785203696,0.007781873687668481,0.011211000640744635
2017-12-11,0.019931632526252296,0.009620226282391335,0.008647368035078378,0.005665469904464273,0.005249371096986326
2017-12-12,0.0044604327244388,0.002124743875577486,0.002341943012142913,0.0016433764440322036,0.0031912645226793994
2017-12-13,-0.005289849837920254,-0.0064791348533794054,-0.0021350268868096265,-0.0010063183156804002,-0.0016641960010507326
2017-12-14,-0.0012339744727890428,0.0035502354455936753,0.0017735289544645835,-0.00702858205725799,-0.003062820075993268
2017-12-15,-0.0033012881669901113,-0.0028096491072752503,-0.0025967255923339387,-0.01259965119785145,-0.009397880315949892
2017-12-18,0.010621986498014307,0.009656909493291527,0.006931850933923667,0.009425681212421285,0.012794438611667581
2017-12-19,-0.002174148107257727,-0.0022074980776122404,-0.003883990708210083,0.0023353001751796336,-0.0009925336149032287
2017-12-20,-0.002847775753056645,0.0037992774691018184,0.0026036031929250925,0.0013644273396997391,0.004079008532692124
2017-12-21,0.0013020738444894573,0.009143769014144282,0.0016686086913057982,0.000603368281760302,0.0003251229183433013
2017-12-22,0.01610477994308535,0.006509089287112177,0.002763262719759782,0.0020611985261189576,0.0069061432597016595
2017-12-25,0.0031708340381046327,0.003627663481152266,0.0032951453018373227,-0.0005307794497056755,0.0017694697169320787
2017-12-26,-0.0009193514788803767,-0.0024281275066640124,0.0001230829414549074,-0.0028509342974556225,-0.0029554457953085652
2017-12-27,0.005054075857326992,0.005346601506616068,0.004127695397298712,0.0018846493693990619,0.004518751329666961
2017-12-28,-0.005214963479056551,-0.003285387048210571,-0.007775914727784184,-0.004097858479120469,-0.005245436326507557
2017-12-29,-0.0037773974562029192,-0.0033821084184940385,-0.0024244707369157864,0.0007556514875535802,-0.0011341640543834014
2018-01-01,0.0,0.0,0.0,0.0,0.0
2018-01-02,0.0,0.0,0.0,0.0,0.0
2018-01-03,0.0,0.0,0.0,0.0,0.0
2018-01-04,0.03480441378252692,0.022443598551921386,0.019939465172298197,0.0194875442038546,0.02744452021746846
2018-01-05,0.00840449243291624,0.008766932545472233,0.023734372368431712,0.08478016106838578,0.010616367858308783
2018-01-08,0.0,0.0,0.0,0.0,0.0
2018-01-09,0.0062201504797438035,0.001201696126245478,0.006986159471066915,0.018231148485100903,0.006125150552545675
2018-01-10,-0.005291743877182107,-0.0014285609778714524,-0.005828252721911587,0.003923203205898664,0.004261862061893324
2018-01-11,-0.004331666393729971,-0.010578060900595683,-0.0072448924147192496,-0.002804593897405382,-0.0018513107302964924
2018-01-12,-0.00814916842503165,-0.009292978871473463,-0.00685178949081908,-0.008055748141579498,-0.0066861388621073424
2018-01-15,0.001102530427170625,-0.0011634319696674773,-0.0018585381116458946,0.006166835219237067,0.0025623121085737058
2018-01-16,0.005134748110465139,0.0037958297188378557,0.004032538724141712,0.00534040647272723,0.004739438508424714
2018-01-17,-0.002170741910535997,-0.005484359122036971,-0.003421275695431378,-0.0010614703899109765,-0.003152837137685878
2018-01-18,-0.0033535208087183462,-0.006203916687965586,-0.005577721301830009,-0.018686356713144843,-0.008015591562366139
2018-01-19,0.00964882316474665,0.01085493600197548,0.010341158821603209,0.0022189513639134435,0.00801419107610631
2018-01-22,0.005677495435978196,-0.00042237359571518717,0.0026157394691010225,-0.002001134353969983,0.00014692006344837972
2018-01-23,0.004522411998486786,0.007182789255840662,0.004004936546037687,0.004603241185740596,0.009183123348672023
2018-01-24,0.001563844996276965,-0.0035564618976686793,-0.0034091335081197502,0.0005000528401025756,-0.0022291236570232283
2018-01-25,-0.0023513369282071486,-0.0006812670422434606,-0.003070264442105235,-0.004968522921560229,-0.005859860433073144
2018-01-26,-0.007216204816281503,-0.006080680760815453,-0.008589165991184058,-0.005087990621056656,-0.008245902433262127
2018-01-29,0.0031529828230230867,0.005054487700901026,-0.0014839866201262443,-0.0014162300934191887,-0.0004312706663712011
2018-01-30,-0.016378741487539452,-0.01678455580925235,-0.009797071967302092,-0.007353677518042072,-0.012474123850882961
2018-01-31,-0.009046252434109397,-0.012308520112504216,-0.016862651277947,-0.00999046352087884,-0.014070643169724428
2018-02-01,0.04482683824343565,0.01721136164201577,0.05783290558961512,0.013997433027329236,0.020864016392727683
2018-02-02,-0.002873754604107396,-0.004275700584650371,-0.0013331066561221069,-0.00041859558670746095,-0.0018703827942922544
