,baseline_gross,+ costs,+ turnover_pen,+ vol_target,v4_full,v4_rebal_1w,v4_rebal_2w,v4_rebal_4w,v4_rebal_8w,v4_vol5pct,v4_vol8pct,v4_vol10pct,v4_vol15pct,v4_vol20pct
2010-06-25,0.009375549691917423,0.00883836958331713,0.008945658649983514,0.008945658649983514,0.008945658649983514,0.009363866071538543,0.008945658649983514,0.012290306766602298,0.011830944239700608,0.008945658649983514,0.008945658649983514,0.008945658649983514,0.008945658649983514,0.008945658649983514
2010-07-02,0.029770363441903355,0.029770363441903355,0.02946289473923934,0.02946289473923934,0.02946289473923934,-0.03003171094869379,0.02946289473923934,0.024619533446363837,0.02412142836138959,0.02946289473923934,0.02946289473923934,0.02946289473923934,0.02946289473923934,0.02946289473923934
2010-07-09,-0.01242769210121614,-0.012993857864505047,-0.013317567002947143,-0.011907287081156794,-0.011907287081156794,-0.012662380077184824,-0.011907287081156794,-0.013272937142582868,-0.007528778693446798,-0.006197723860035985,-0.009623461792708468,-0.011907287081156794,-0.017616850302277602,-0.023326413523398412
2010-07-16,0.009375740037921533,0.009375740037921533,0.009382026823076055,0.007945506372469224,0.007945506372469224,0.010285999757512761,0.007945506372469224,0.009071341302553234,0.007732405504694508,0.004076476641790401,0.006428570663332932,0.007945506372469224,0.011528196678203501,0.014778619824252055
2010-07-23,0.0018583668295940818,0.0015904633044663882,0.001634550351725534,0.0013876686238105222,0.0013876686238105222,0.00046797991441791973,0.0013876686238105222,0.0019640832049355036,0.00043973722476263444,0.0006125991456494768,0.0010853069855493724,0.0013876686238105222,0.0020895718393740665,0.002707727948749598
2010-07-30,-0.0023582449459476117,-0.0023582449459476117,-0.002863264892179562,-0.0024728175918336624,-0.0024728175918336624,-0.00014815496748078988,-0.0024728175918336624,-0.004427704900953304,-0.0007385802074055432,-0.0012705421500877718,-0.002003400428553281,-0.0024728175918336624,-0.003563993457036714,-0.004525965613701641
2010-08-06,0.006716778443005598,0.004716778443005598,0.004374479916850478,0.003475958319617193,0.003475958319617193,0.00578819083948982,0.003475958319617193,0.0042259185403880906,0.0034474362843183283,0.000846645249289014,0.002450532034208698,0.003475958319617193,0.005855541349231183,0.007952095327664893
2010-08-13,-0.01630622017058451,-0.01630622017058451,-0.015614295016515204,-0.013519508217592192,-0.013519508217592192,0.015010275474650385,-0.013519508217592192,-0.01573511033141122,-0.014232194244725473,-0.006946687186221001,-0.010956983842279808,-0.013519508217592192,-0.019441424694166296,-0.02461038948112002
2010-08-20,-0.005413075609987461,-0.007407398403942577,-0.0067314674694189626,-0.00588342385747143,-0.00588342385747143,-0.0052095284568622014,-0.00588342385747143,0.0024545795974158747,0.0026619292639818194,-0.004017287566570488,-0.005170842246507748,-0.00588342385747143,-0.007460809114085071,-0.008778180530513335
2010-08-27,0.005309514125483005,0.005309514125483005,0.005042886033669263,0.004101340246118456,0.004101340246118456,-0.0036117390758513175,0.004101340246118456,-0.0032458282928083657,-0.0030734862731780044,0.0021731226868449867,0.003365863252443501,0.004101340246118456,0.005728992046884626,0.007091475636999382
2010-09-03,0.023675506302135454,0.023423687558014602,0.023646239956182754,0.022511819916213767,0.022511819916213767,0.018318392146820586,0.022511819916213767,0.019754856801314932,-0.023930349094488084,0.012194260250566923,0.01867093270581386,0.022511819916213767,0.03058998330508046,0.036961565187705624
2010-09-10,-0.0008505506621923966,-0.0008505506621923966,-0.0014189613433959964,-0.0016009686774295527,-0.0016009686774295527,0.0069977815315643045,-0.0016009686774295527,-0.0010244001601517002,2.31992999639706e-05,-0.0010004514232714262,-0.0014025281830768546,-0.0016009686774295527,-0.001959224883538024,-0.0022191251215637657
2010-09-17,-0.01758016199738676,-0.017713755368280213,-0.01836510088945405,-0.02097289607403886,-0.02097289607403886,-0.020513465264100483,-0.02097289607403886,-0.02305502019101905,0.024723553260501435,-0.013341865298644631,-0.018469896144716093,-0.02097289607403886,-0.025485166472977872,-0.028777533343086175
2010-09-24,0.011909029459300226,0.011909029459300226,0.011547691568174756,0.011660029319136848,0.011660029319136848,-0.014190413206139027,0.011660029319136848,0.011493651899294105,-0.011020605442278066,0.007693705593045703,0.010326004303093066,0.011660029319136848,0.014248788117727068,0.016269778297630932
2010-10-01,-0.015429981041877079,-0.01568567013653013,-0.015570214606331291,-0.018999932754383435,-0.018999932754383435,-0.020053658666495083,-0.018999932754383435,-0.01881248576275465,-0.019467237570249794,-0.01652262303962122,-0.01801426204375129,-0.018999932754383435,-0.021313325525518463,-0.02340731389880103
2010-10-08,-0.027391584242975286,-0.027391584242975286,-0.026915134580485996,-0.030899898446929367,-0.030899898446929367,0.027603234993719385,-0.030899898446929367,-0.031155454611222752,-0.02956148537611731,-0.02395506105177926,-0.028493029312114487,-0.030899898446929367,-0.03607649222250277,-0.0406301927157711
2010-10-15,0.012970193595391201,0.011126343219789869,0.010823405934369782,0.010484700330282495,0.010484700330282495,0.011775084753408679,0.010484700330282495,-0.013057477451976078,-0.012402548130541683,0.007151343905377066,0.009309327060767357,0.010484700330282495,0.012961151239372033,0.015071530375697332
2010-10-22,-0.0009236154655222237,-0.0009236154655222237,-0.0009005036958096971,-0.0008458583274660056,-0.0008458583274660056,-0.0019139097474344163,-0.0008458583274660056,-0.0001560890769201444,5.3952784452290555e-05,-0.0006136706044513708,-0.0007636768415593368,-0.0008458583274660056,-0.0010191638309017038,-0.0011664434743425157
2010-10-29,-0.0010688849680056157,-0.0018213031284759198,-0.002500287766155601,-0.0023901531131856066,-0.0023901531131856066,-0.0030913827013621213,-0.0023901531131856066,-0.0031667951461306094,0.00403119470010998,-0.0019305738798562286,-0.0022274060857637055,-0.0023901531131856066,-0.0027336028866559786,-0.0030256274526892397
2010-11-05,0.015702200173038826,0.015702200173038826,0.015891074606890505,0.01505105488306655,0.01505105488306655,0.017002611318227535,0.01505105488306655,0.0151931920348942,-0.01442490043416182,0.010880620455821987,0.01357135438476096,0.01505105488306655,0.01818300101922431,0.020853081587956086
2010-11-12,-0.006523136544220313,-0.007177748430305354,-0.006653773201787414,-0.006125319245194632,-0.006125319245194632,-0.005993222057974829,-0.006125319245194632,0.0015387065395686408,-0.0010028587512794873,-0.004494192841442681,-0.00553711077162254,-0.006125319245194632,-0.007392629916812427,-0.008482302022495431
2010-11-19,0.0026967559380591186,0.0026967559380591186,0.0033641431997313118,0.003069982230065428,0.003069982230065428,0.013166546931087398,0.003069982230065428,0.013411472513025652,-0.010298897477957425,0.002165141861027431,0.0027434264658112604,0.003069982230065428,0.0037741208608548377,0.00437961912446689
2010-11-26,0.010857422633728075,0.009734944095660057,0.009895506771606765,0.008957391373801483,0.008957391373801483,0.009708051155021775,0.008957391373801483,0.009338191023456288,0.0,0.005993923041457445,0.007887425661581918,0.008957391373801483,0.011264836917768903,0.013248556813814559
2010-12-03,0.007853757324443728,0.007853757324443728,0.00795393792357684,0.008009782544661677,0.008009782544661677,0.006414888884883451,0.008009782544661677,0.007666330849766721,0.0,0.0053944163369246964,0.007045323444488389,0.008009782544661677,0.010116428591734663,0.011911343923447594
2010-12-10,-0.00307933510236318,-0.004335353173289902,-0.003979899916712757,-0.003936102766389944,-0.003936102766389944,-0.004138545988627658,-0.003936102766389944,0.0022456679734314494,0.0,-0.0030407059371543492,-0.0036062992990459905,-0.003936102766389944,-0.004655378901222484,-0.005267737155794185
2010-12-17,0.016927885174021773,0.016927885174021773,0.01696309360750735,0.018228061942567444,0.018228061942567444,0.02081921927929513,0.018228061942567444,0.01812870564610928,0.0,0.01192065762744605,0.01591713885292802,0.018228061942567444,0.023161204960013185,0.027268114976215615
2010-12-24,0.0015767266225626758,-0.00041995196656699073,-0.00028067940294886334,-0.00023968536046444985,-0.00023968536046444985,-0.00015655815834587352,-0.00023968536046444985,-0.0005750525990408525,0.0,-0.0008160965794108401,-0.00044880894336853105,-0.00023968536046444985,0.00020198507900620328,0.0005676949544631469
2010-12-31,-0.0022260553635163015,-0.0022260553635163015,-0.0020107836940939,-0.002273232867353328,-0.002273232867353328,0.0005691191341537095,-0.002273232867353328,-0.0023531538205107177,0.0,-0.0015403235624843225,-0.0020052529930799047,-0.002273232867353328,-0.0028412511476843625,-0.0033117250480259506
2011-01-07,0.030045778489472038,0.02812359184131339,0.027480827208458247,0.051593197602490815,0.051593197602490815,0.04787577725435669,0.051593197602490815,-0.04803403315436412,0.0,0.036501977446922886,0.04618467244222749,0.051593197602490815,0.056820611640467124,0.056820611640467124
2011-01-14,-0.007928566648277588,-0.007928566648277588,-0.007541696985035586,-0.006874238128091817,-0.006874238128091817,0.00721623937599473,-0.006874238128091817,0.00827639003100984,0.0,-0.004850063154910852,-0.00614247783935109,-0.006874238128091817,-0.00916559301348468,-0.011776060620990871
2011-01-21,-0.015471606677870025,-0.015954160251473625,-0.016314135575912873,-0.014574752557785611,-0.014574752557785611,-0.016504323397764538,-0.014574752557785611,-0.014592616118955758,0.0,-0.010421324940010928,-0.013073658448932495,-0.014574752557785611,-0.01915578369219958,-0.024214645916011943
2011-01-28,-0.0025539663318731656,-0.0025539663318731656,-0.00234412704856067,-0.0019681309442670107,-0.0019681309442670107,-0.00277910172339472,-0.0019681309442670107,-0.001951540911780313,0.0,-0.0013913287912139687,-0.0017597920468653701,-0.0019681309442670107,-0.0025648713228475124,-0.0031789135902061745
2011-02-04,-0.015727857988001536,-0.016216233258841178,-0.015834930344105703,-0.013454483345049008,-0.013454483345049008,-0.01554151719552976,-0.013454483345049008,-0.00979159387791681,0.0,-0.009660428006222849,-0.012084863685197685,-0.013454483345049008,-0.017448180655370748,-0.021630112259791293
2011-02-11,-0.007068092091876749,-0.007068092091876749,-0.007277918383227046,-0.005967261819057651,-0.005967261819057651,-0.01695447794192847,-0.005967261819057651,-0.0119150975424619,0.0,-0.004230321282906334,-0.00534036882894315,-0.005967261819057651,-0.007735654088918633,-0.00953013428365893
2011-02-18,0.0035225003714217285,0.0015225003714217284,0.0010891823590333312,0.0005124285848955629,0.0005124285848955629,0.0014599591797398287,0.0005124285848955629,0.0012706849431602092,0.0,-0.00019942109071328581,0.00025552537966032373,0.0005124285848955629,0.0012351369696152277,0.0019683535226956445
2011-02-25,0.008625111733240116,0.008625111733240116,0.008172287165965268,0.0066462484200443695,0.0066462484200443695,0.00779687032274588,0.0066462484200443695,0.006973698875003364,0.0,0.004712254572936571,0.005948304408954763,0.0066462484200443695,0.008630778928934336,0.010666389088055162
2011-03-04,-0.007939938425168228,-0.008760132102126294,-0.009047865224540683,-0.007513392580052766,-0.007513392580052766,-0.007428612582761716,-0.007513392580052766,-0.014483173691157461,0.0,-0.005545776136419712,-0.006803106804844836,-0.007513392580052766,-0.009532743516186108,-0.011601382061837731
2011-03-11,0.020545410905951758,0.020545410905951758,0.02098061800471907,0.01695897709833403,0.01695897709833403,0.02424748567248926,0.01695897709833403,0.024966894262120967,0.0,0.012017802058118547,0.015175143545075806,0.01695897709833403,0.02199846971136093,0.027137561242484436
2011-03-18,-0.017297025947280564,-0.018019985224268845,-0.015928511860379427,-0.01306941318178135,-0.01306941318178135,-0.01370274786989919,-0.01306941318178135,-0.013819065796948232,0.0,-0.009395411973975715,-0.011740674579746811,-0.01306941318178135,-0.016752637761093182,-0.020425074903775733
2011-03-25,-0.03009560043314882,-0.03009560043314882,-0.03021916665568452,-0.023871464533095577,-0.023871464533095577,0.019852072975177257,-0.023871464533095577,-0.024846121023797425,0.0,-0.016817588031800407,-0.021320644860060942,-0.023871464533095577,-0.03082898878526646,-0.03769530682750445
2011-04-01,-0.038715929451742535,-0.03918015049610451,-0.0398352981033334,-0.02943115645711238,-0.02943115645711238,-0.02960667622172501,-0.02943115645711238,0.0,0.0,-0.020891890754957034,-0.026345210057857556,-0.02943115645711238,-0.03745185332823164,-0.04507386661513345
2011-04-08,0.033131907418923405,0.033131907418923405,0.03357988526303102,0.03844197801062494,0.03844197801062494,0.031418382899780356,0.03844197801062494,0.0,0.0,0.027191688033780952,0.03439788238059007,0.03844197801062494,0.0,0.0
2011-04-15,0.0031567698387195073,0.002555927307211452,0.002534846475406448,0.0018846761075441477,0.0018846761075441477,0.0019033554733433283,0.0018846761075441477,0.0,0.0,0.001175404854157922,0.0016291052266786013,0.0018846761075441477,0.0,0.0
2011-04-22,-0.015395001913536363,-0.015395001913536363,-0.015735699391977612,-0.012567311140934392,-0.012567311140934392,-0.012226039219759871,-0.012567311140934392,0.0,0.0,-0.008872401895312805,-0.011235948940938992,-0.012567311140934392,0.0,0.0
2011-04-29,-0.01948657665811003,-0.021486576658110032,-0.021151716538743218,-0.017095838006092712,-0.017095838006092712,-0.01686460017197147,-0.017095838006092712,0.0,0.0,-0.012645581099567158,-0.015492170614446344,-0.017095838006092712,0.0,0.0
2011-05-06,-0.009334892328988398,-0.009334892328988398,-0.008905204212270448,-0.006945917025644058,-0.006945917025644058,0.0035379806858739514,-0.006945917025644058,0.0,0.0,-0.0048958241540023525,-0.006207133837404711,-0.006945917025644058,0.0,0.0
2011-05-13,0.0028387925891449318,0.0008399893625800369,0.0005161503053314055,-2.0361424743236232e-05,-2.0361424743236232e-05,0.002051145001355019,-2.0361424743236232e-05,0.0,0.0,-0.0005798889737605533,-0.00022199737594949033,-2.0361424743236232e-05,0.0,0.0
2011-05-20,-0.01990181211605221,-0.01990181211605221,-0.01967188378552821,-0.01534207434335619,-0.01534207434335619,-0.01482960632517167,-0.01534207434335619,0.0,0.0,-0.01081379141914862,-0.013710214465673533,-0.01534207434335619,0.0,0.0
2011-05-27,0.0020969452805413473,9.81420539764525e-05,0.0001970580779717926,-0.00026381068355763797,0.0,-0.00029423204162269526,0.0,0.0,0.0,-0.0007501230674543927,-0.0004390881366176161,0.0,0.0,0.0
2011-06-03,-0.003730010723346299,-0.003730010723346299,-0.0037565421515328274,-0.002928836783415321,0.0,-0.0024916639123766728,0.0,0.0,0.0,-0.0020687099575494193,-0.0026188650410198322,0.0,0.0,0.0
2011-06-10,0.03125765419035783,0.030846348630232365,0.032018909050921536,0.026795855258211106,0.0,0.02780153126817002,0.0,0.0,0.0,0.018851223198700764,0.02393193308585286,0.0,0.0,0.0
2011-06-17,-0.042581764687882,-0.042581764687882,-0.04362810155950527,-0.03220376341608137,0.0,0.027874969426642277,0.0,0.0,0.0,-0.022762091020938437,-0.028800775715281994,0.0,0.0,0.0
2011-06-24,0.008503087731266559,0.006594016005962147,0.006582272026447082,0.0040972982137109605,0.0,0.0052745562424102626,0.0,0.0,0.0,0.00235452263146764,0.0034689150913818937,0.0,0.0,0.0
2011-07-01,-0.0026689548809630263,-0.0026689548809630263,-0.002467199823574347,-0.0018800992645614265,0.0,0.0012682725781269655,0.0,0.0,0.0,-0.0013288900346133557,-0.0016812696795320582,0.0,0.0,0.0
2011-07-08,-0.004454425744955924,-0.006370672229118159,-0.006062269012192232,-0.006110457319217413,0.0,-0.005706636985339822,0.0,0.0,0.0,-0.004878208125251367,-0.005666526977414786,0.0,0.0,0.0
2011-07-15,-0.010342460059067722,-0.010342460059067722,-0.010130607914300925,-0.010354618001198504,0.0,-0.00971599138216217,0.0,0.0,0.0,-0.007356164374257267,0.0,0.0,0.0,0.0
2011-07-22,0.0005300256866213021,-0.00034355844805596667,-4.6723275719520274e-05,-2.4614093873464183e-05,0.0,0.00020009726548871488,0.0,0.0,0.0,-0.0002559144447755097,0.0,0.0,0.0,0.0
2011-07-29,0.021394068860774926,0.021394068860774926,0.02102244757108311,0.022347531827386902,0.0,0.010281190081959664,0.0,0.0,0.0,0.015921924374963963,0.0,0.0,0.0,0.0
2011-08-05,-0.010551805537866752,-0.010741297623848073,-0.010456436486129402,-0.009782798498607623,0.0,-0.0124369159195717,0.0,0.0,0.0,-0.006972756148079658,0.0,0.0,0.0,0.0
2011-08-12,-0.018508756298911324,-0.018508756298911324,-0.018870167443537686,-0.017431623359059862,0.0,0.018074107980910737,0.0,0.0,0.0,-0.01233972801525621,0.0,0.0,0.0,0.0
2011-08-19,0.017063776076083465,0.015277019588792755,0.015180220776815516,0.013722597389305709,0.0,0.017669499403748574,0.0,0.0,0.0,0.009205723297402872,0.0,0.0,0.0,0.0
2011-08-26,-0.011058920723972071,-0.011058920723972071,-0.011095306927759167,-0.009731097263582317,0.0,-0.012269479891050625,0.0,0.0,0.0,-0.006901943731882883,0.0,0.0,0.0,0.0
2011-09-02,-0.008434737488540182,-0.010333637940852899,-0.010062277697417632,-0.008974795877681671,0.0,-0.010014875299601647,0.0,0.0,0.0,-0.006907304169981217,0.0,0.0,0.0,0.0
2011-09-09,-0.03790777795338784,-0.03790777795338784,-0.035950322142427715,-0.03681887488194401,0.0,0.07768993742160357,0.0,0.0,0.0,-0.02616258135520748,0.0,0.0,0.0,0.0
2011-09-16,0.04404887312321965,0.043109879624091,0.04242830143337336,0.040950248962864366,0.0,0.02311912136910054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-23,-0.014676300251407117,-0.014676300251407117,-0.014460796020009914,-0.010478781609073706,0.0,0.0030354098086025497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-09-30,-0.0010899007791136308,-0.003047793396130066,-0.0027934795896862714,-0.0025449695751240736,0.0,-0.0012177559345223701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-07,0.010050022967706119,0.010050022967706119,0.009927578907378904,0.007150796720270537,0.0,0.0036808998442836314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-14,0.029663507158315613,0.027663507158315614,0.026782545120596808,0.018743930019828763,0.0,0.015141815759277547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-21,-0.028673977307429495,-0.028673977307429495,-0.02764471942757288,-0.01914908854996752,0.0,-0.01672592928031475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-28,-0.028653446300921648,-0.030600474939788458,-0.02930489491702152,-0.0213399209618155,0.0,-0.017338452148147297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-04,0.015035670871432594,0.015035670871432594,0.014469775844994488,0.00996551412612413,0.0,-0.007267818490256895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-11,0.00361115739956213,0.0017016140211246905,0.0011266326075355469,0.00020926706460911663,0.0,0.000830779519218627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-18,0.004507180234440426,0.004507180234440426,0.0043387122909005985,0.003085644796977382,0.0,-0.006004731636351346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-11-25,-0.010463255871514598,-0.010875517051777112,-0.010352680553773258,-0.007495149815001232,0.0,-0.007320055760530787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-02,0.0056555558744455356,0.0056555558744455356,0.006579562761392096,0.004705314345280624,0.0,0.007297605888394195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-09,-0.013829370873101057,-0.015763848665861977,-0.014847097827027027,-0.012964070786715966,0.0,-0.01817237078999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-16,0.005104667893496226,0.005104667893496226,0.005571539330455029,0.006648677460533025,0.0,0.029480482927734433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-23,0.015721190919332745,0.014481952104629171,0.014227755026097638,0.017229051999201602,0.0,0.015820102937863238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-30,-0.008312363679332387,-0.008312363679332387,-0.008035530361423186,-0.008816394355666847,0.0,-0.007698238709478571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-06,-0.0029540791562794036,-0.0033540516773193805,-0.0035209551629061635,-0.003807071623189171,0.0,-0.0034019001625458156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-13,0.06393449314900389,0.06393449314900389,0.06290129807750235,0.07733375360982112,0.0,-0.03455479322818991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-20,0.04065653528137858,0.03867745301509577,0.03701813739849698,0.020625564368996895,0.0,0.03525635390354156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-01-27,0.016990181605897593,0.016990181605897593,0.016843293308280008,0.010238526195556758,0.0,0.013510435087984602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-03,0.011795945177034587,0.011665362870393096,0.011567729619444989,0.006990364101059353,0.0,0.008618287887113538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-10,-0.014745370981170893,-0.014745370981170893,-0.01560809751733367,-0.009545390445525909,0.0,-0.014514446160975004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-17,0.0002652230487952025,-0.0017209720058895938,-0.0010637363805957457,-0.001413792904480079,0.0,-0.0013258909882496494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-02-24,-0.021137346513172457,-0.021137346513172457,-0.020371941963173233,-0.012311974481397401,0.0,-0.016984591155009603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-02,-0.03451078464404749,-0.036343802950569985,-0.035322429423238454,-0.021418578357339284,0.0,-0.025538827370833746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-09,-0.011002296901484649,-0.011002296901484649,-0.010921914077773747,-0.006209512654984133,0.0,0.0017195507500903954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-16,-0.01678430729264889,-0.018650428982280264,-0.018108093254780678,-0.010970759784906695,0.0,-0.012410208028738752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-23,0.010128504926091377,0.010128504926091377,0.009701930261901213,0.005426635881458746,0.0,-0.009373209239932609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-03-30,0.01553159613065511,0.015403696025432454,0.015265240204070335,0.008590433417994283,0.0,0.01000925716420698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-06,0.012206833311881504,0.012206833311881504,0.01244083948524034,0.0070691113544670316,0.0,0.00966248634730457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-13,-0.011905258633367633,-0.012973746845658793,-0.013099987885942155,-0.01555071285913393,0.0,-0.011566837955733239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-20,0.005485870529294995,0.005485870529294995,0.005405930134009361,0.007248256099592729,0.0,-0.008009750244277698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-04-27,0.013897631552159413,0.012510530932734111,0.012492510344685667,0.01773951270590449,0.0,0.015169718654392273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-04,-0.0010472888815960685,-0.0010472888815960685,-0.000539299771036758,-0.0006595854215231958,0.0,-0.006061431950105322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-11,0.0168129895237465,0.016407367377176626,0.016473733460156806,0.020576295902866765,0.0,0.01726734433646883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-18,-0.018322926621604965,-0.018322926621604965,-0.018324811994473406,-0.01990760534670078,0.0,-0.020610720921028614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-05-25,0.014383455140596585,0.013931034834067253,0.013863461213921747,0.014226961831882354,0.0,0.014276203388970288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-01,1.6727798983111254e-05,1.6727798983111254e-05,-5.138053505230179e-05,-5.692060822880948e-05,0.0,-0.0028029698532213805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-08,0.005549682160804439,0.003810077056449114,0.0032810443702009345,0.003923949268248608,0.0,0.006028348421034102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-15,-0.00077706976269744,-0.00077706976269744,-0.0007367991067170087,-0.0008839935088684606,0.0,-0.0017125623030390595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-22,0.009059292249401349,0.007576075272417757,0.00773437904902988,0.009499569229587005,0.0,0.009794230339199812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-06-29,-0.006530248922486682,-0.006530248922486682,-0.006297748637210942,-0.0074881738204138,0.0,-0.006758257759114749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-06,-0.009425466324842573,-0.009827667531349473,-0.009811761651101572,-0.011289931325909996,0.0,-0.012336595583015688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012-07-13,-0.02487394817884759,-0.02487394817884759,-0.024385872856560516,-0.029384272154077094,0.0,-0.02050705181669272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
